STRAIN	PLATE	POSITION	REPLICATE	YFP.MEDIAN.R2WT.MEAN	YFP.MEDIAN.R2WT.SD	YFP.SD.R2WT.MEAN	YFP.SD.R2WT.SD	YFP.CV.R2WT.MEAN	YFP.CV.R2WT.SD	YFP.MEDIAN.R2OWN.MEAN	YFP.MEDIAN.R2OWN.SD	YFP.SD.R2OWN.MEAN	YFP.SD.R2OWN.SD	YFP.CV.R2OWN.MEAN	YFP.CV.R2OWN.SD	pvalues.median.r2wt	pvalues.median.r2own	pvalues.sd.r2wt	pvalues.sd.r2own	pvalues.cv.r2wt	pvalues.cv.r2own
ctrl	13	A05	4	0.995369421309283	0.0158024117112704	0.960975711722196	0.0416351486319384	0.966861294388361	0.0559816887191024	0.995369421309283	0.0158024117112704	0.960975711722196	0.0416351486319384	0.966861294388361	0.0559816887191024	1	1	1	1	1	1
ctrl	14	A05	4	0.99695287681838	0.0086865123821767	0.985005626832632	0.0466954963642485	0.987956118465648	0.0443924502333695	0.99695287681838	0.0086865123821767	0.985005626832632	0.0466954963642485	0.987956118465648	0.0443924502333695	1	1	1	1	1	1
ctrl	15	A05	4	0.991271390240114	0.011793981903166	0.957405163840424	0.120656680856942	0.967880117628161	0.114246492201936	0.991271390240114	0.011793981903166	0.957405163840424	0.120656680856942	0.967880117628161	0.114246492201936	1	1	1	1	1	1
ctrl	16	A05	4	0.994733280186692	0.0174967066865884	1.03569836640336	0.0449959796217247	1.04202571230981	0.02895556274009	0.994733280186692	0.0174967066865884	1.03569836640336	0.0449959796217247	1.04202571230981	0.02895556274009	1	1	1	1	1	1
ems.m76	01	A06	4	0.996716149168703	0.0306155673318419	1.08750962252433	0.0884484486448189	1.09026396043314	0.0606097656620923	0.997267192983827	0.0306409983780227	1.08452593914707	0.0882057821336445	1.08509406528968	0.0603223617447763	0.590124344877197	0.578228498074454	0.311066543247969	0.324679997943762	0.234420755201644	0.229879146310105
ems.tata	03	A06	4	1.01110445916943	0.0231944685687129	1.04826918285811	0.0838095995415983	1.02854819505591	0.0591361961497122	1.01186873758745	0.023220623462405	1.04776342698144	0.0837691641284578	1.02920896467585	0.0591741869818785	0.351063282014314	0.349778783825496	0.462919030428056	0.467681390445827	0.492517356646953	0.493305870236869
ems.tata	04	A06	3	1.00330736905642	0.0184073204879371	1.0839949889254	0.0279158726057012	1.07698228417751	0.0184078816488876	1.00406285520302	0.0184280772260821	1.08347199650618	0.0279024041027147	1.07767416928121	0.0184197074136113	0.630973178501696	0.632884625303007	0.118508997429306	0.119348540896013	0.130801687763713	0.126469375128893
null	05	A06	4	0.336063344542391	0.0034112978684389	0.00262184784818015	0.00984712472586905	-2.36175253696385	7.24589186544333	0.336063344542391	0.0034112978684389	0.00262184784818015	0.00984712472586905	-2.36175253696385	7.24589186544333	1	1	1	1	1	1
ems.tata	06	A06	4	1.02411735114466	0.049464051513749	0.950200052155419	0.120773241815915	0.913658412120211	0.0787756146321177	1.02489630335463	0.04951982890762	0.949741611453116	0.120714972644416	0.914245373163585	0.0788262224045002	0.216381795716639	0.216530370827547	0.469617520049352	0.46444181621844	0.172017052750526	0.178085720173089
ems.tata	07	A06	4	1.01383728246597	0.023633866978438	1.03935351760436	0.122883600400051	1.01505005040376	0.0951308210590006	1.01460464251107	0.0236605173531447	1.03885206324696	0.122824313048989	1.01570214841846	0.0951919358971511	0.26189005558987	0.263988891174655	0.619626216341451	0.615083453533897	0.628071979434447	0.62400906002265
