"strain","median.mean","median.sd","sd.mean","sd.sd","genotype","expids","treatment"
"SHAM",1.00186797415326,0.00658335401460373,1.03144987305317,0.0680627817748432,"wt.1","0","sham"
"EMS",0.987811412999838,0.00476104066634947,0.984108522936916,0.0570471148473952,"wt.1","0","ems"
"EMS",0.997295672333936,0.00517500832039007,0.992434051529422,0.0107682658565439,"wt.1","0","ems"
"SHAM",1.0003522616149,0.00367709982856401,0.98752614908497,0.0304570733740265,"wt.1","0","sham"
"EMS",0.967809916699423,0.0405795818863618,0.7686858068539,0.0296161893697363,"wt.1","0","ems"
"EMS",0.99400983340502,0.00206087536540589,0.981477857018978,0.0153322427298984,"wt.1","0","ems"
"EMS",0.907102174950682,0.0144019841085995,0.806085922172292,0.0750420622649613,"wt.1","0","ems"
"EMS",0.999601611243508,0.00336732899020753,0.981323308218905,0.0416385530945085,"wt.1","0","ems"
"EMS",0.997936612553759,0.00611496665421441,0.980537421224316,0.0270525096354088,"wt.1","0","ems"
"EMS",0.987802853043753,0.00707460453017998,1.01319280961035,0.0686462993706184,"wt.1","0","ems"
"EMS",1.03051483557683,0.0129554820857108,1.1233819186047,0.101205045292534,"wt.1","0","ems"
"EMS",1.00771042124841,0.0232572833382133,1.01522181776183,0.120691142154456,"wt.1","0","ems"
"EMS",0.998798570754021,0.0106085557098999,0.972566508414791,0.058410257537388,"wt.1","0","ems"
"EMS",0.996060895441605,0.00786729823309055,0.973593936715843,0.0488169277037992,"wt.1","0","ems"
"EMS",1.0418748803769,0.0125086564528724,0.941100697897829,0.0477263956802859,"wt.1","0","ems"
"EMS",1.02394891077647,0.0285935772821664,1.05538950018934,0.066508112579735,"wt.1","0","ems"
"EMS",1.0033397336818,0.00428764048502326,0.939934244614082,0.0476171043469412,"wt.1","0","ems"
"SHAM",0.996330957723868,0.00641069019163194,0.969399136784923,0.0344020481973861,"wt.1","0","sham"
"EMS",0.995445471921233,0.0062236951594881,0.999626201678864,0.0241236523630455,"wt.1","0","ems"
"EMS",0.993556085170563,0.00379563226978927,1.01552385335194,0.0252722011370727,"wt.1","0","ems"
"EMS",0.978051573464479,0.0132971985527185,0.827164217156687,0.0370814811365502,"wt.1","0","ems"
"EMS",0.99642509515629,0.00451619276296445,0.998510304629671,0.0293092927148925,"wt.1","0","ems"
"EMS",1.00940265403795,0.00910644373568836,1.02535481233482,0.0451501479064636,"wt.1","0","ems"
"EMS",0.986351719329385,0.00407892893583586,0.973015414660968,0.020073273966712,"wt.1","0","ems"
"SHAM",0.998802797194894,0.00277863128758778,0.983425248316052,0.0386158937088974,"wt.1","0","sham"
"EMS",0.932346746368262,0.00344413958244738,0.961893081660014,0.0385960016079174,"wt.1","0","ems"
"EMS",0.999502333555199,0.0216788449310557,0.930791349120217,0.0485782190964731,"wt.1","0","ems"
"EMS",1.00177278289539,0.00458385000511414,0.942094336699204,0.0251720453182644,"wt.1","0","ems"
"EMS",1.0012182870313,0.0062992952039231,1.0722807175146,0.0560584076716629,"wt.1","0","ems"
"SHAM",0.99478234733327,0.00114365588056686,0.995059883221289,0.0368599925738189,"wt.1","0","sham"
"EMS",1.01472785688223,0.00149064267104095,1.0085548098851,0.0474659323952085,"wt.1","0","ems"
"EMS",0.998695424493759,0.00493108048082974,0.998934814309463,0.0316224454292521,"wt.1","0","ems"
"EMS",1.01549445196661,0.00786928694117095,1.0274279287233,0.078579385450456,"wt.1","0","ems"
"EMS",0.979347812261447,0.00888894526361563,1.00858952199995,0.0637025480165714,"wt.1","0","ems"
"EMS",0.960075928360889,0.00221690717944942,0.958465066961177,0.0627582984970442,"wt.1","0","ems"
"EMS",1.02955756371096,0.0113367566048544,1.0240648428277,0.0302948662900428,"wt.1","0","ems"
"EMS",0.991503222659695,0.00936327582909489,1.01755767305062,0.0394886704718302,"wt.1","0","ems"
"EMS",0.993093232238405,0.00472050574561491,1.09172309282624,0.014987144779662,"wt.1","0","ems"
"EMS",1.06308701958982,0.00609561640761024,1.24538436114815,0.0392801786698179,"wt.1","0","ems"
"EMS",0.989134183584813,0.00169778017754723,0.979649609296506,0.0217205352326557,"wt.1","0","ems"
"EMS",0.994903241086421,0.00571364029798982,0.975506036667292,0.0370078641248654,"wt.1","0","ems"
"EMS",1.04421736142349,0.00355400087730893,1.08354553564844,0.0352621717605026,"wt.1","0","ems"
"EMS",1.00582770789669,0.00800609067905608,0.946325232612426,0.0619185634924323,"wt.1","0","ems"
"SHAM",0.995528794667537,0.00738941996340614,0.998597027207132,0.0461279758251033,"wt.1","0","sham"
"EMS",1.00749625526472,0.0117744709794309,0.988200501653215,0.0590882036702891,"wt.1","0","ems"
"EMS",1.00770813549785,0.0388485367997826,0.88143554050156,0.165694106602337,"wt.1","0","ems"
"EMS",0.990213007901475,0.00490889297895707,0.962975794895507,0.0390804045806973,"wt.1","0","ems"
"EMS",1.0455630662358,0.00990563053786768,1.04638205460064,0.0226720188539833,"wt.1","0","ems"
"EMS",0.992058793267193,0.00587843596852272,0.973802089902396,0.0831609809030588,"wt.1","0","ems"
"EMS",1.00880474896397,0.0094355230768521,0.977769027304023,0.0443373218657561,"wt.1","0","ems"
"EMS",0.995997509239717,0.00648992826098463,0.988687100070355,0.0177353033648316,"wt.1","0","ems"
"EMS",0.874392546401447,0.0217190534524164,0.740117309747185,0.0759978673276284,"wt.1","0","ems"
"EMS",1.0126387837353,0.00247683963509522,1.08036465888621,0.0460995655633023,"wt.1","0","ems"
"SHAM",0.999090740244487,0.0014595350141219,1.04547166939067,0.0154665654119466,"wt.1","0","sham"
"EMS",1.01742631082387,0.00421096094468208,1.05334088468948,0.0526051891191119,"wt.1","0","ems"
"EMS",1.00564361002458,0.001605011431559,1.00265626434182,0.072521609224646,"wt.1","0","ems"
"EMS",0.975553335400152,0.0182628942693066,0.89309791197542,0.0733575959686264,"wt.1","0","ems"
"EMS",0.83781118566646,0.0234387604468684,0.764691613988847,0.0506935402350853,"wt.1","0","ems"
"EMS",0.993938420757374,0.00718396300820171,0.98466843220572,0.0165003725226861,"wt.1","0","ems"
"SHAM",0.989201102654955,0.0116674272351734,0.926253506494153,0.0348712509844272,"wt.1","0","sham"
"EMS",0.989245668020995,0.0075454376153086,0.973921308495282,0.044770422838412,"wt.1","0","ems"
"EMS",1.01585710153409,0.0265777414606556,0.909406545918474,0.0454013541334636,"wt.1","0","ems"
"EMS",0.966253157153383,0.00579792909545774,0.912968733967701,0.0246524459068519,"wt.1","0","ems"
"EMS",1.0007231500541,0.00710297732638134,1.09121835015252,0.113311677112114,"wt.1","0","ems"
"SHAM",0.997086111433787,0.00404953927268813,0.945226815440138,0.055817312974718,"wt.1","0","sham"
"EMS",1.0009802360496,0.00668500644255453,0.946539201248564,0.0418876716093516,"wt.1","0","ems"
"EMS",1.00570666516114,0.00619295325579891,1.01204644240925,0.0480849497518509,"wt.1","0","ems"
"EMS",1.00041871714996,0.00606916177099363,0.95269521966727,0.0376263474878957,"wt.1","0","ems"
"EMS",0.998717216201166,0.00122413108658151,0.960292259943071,0.0396454142295792,"wt.1","0","ems"
"EMS",0.992259974895068,0.00456422117375125,0.98838184872869,0.0580171083963817,"wt.1","0","ems"
"EMS",0.9904951405394,0.00852615688036422,0.950349744775722,0.0675425497432181,"wt.1","0","ems"
"EMS",1.00629763802647,0.0117770703678088,0.981912613281938,0.0335832409122116,"wt.1","0","ems"
"EMS",1.01370004618069,0.0109840359536494,0.984392587195738,0.0875801114957612,"wt.1","0","ems"
"EMS",1.01600838495892,0.0127980515746433,1.09866373381176,0.0647997620666742,"wt.1","0","ems"
"EMS",1.0050756726955,0.00334267387425514,1.00588997654878,0.0377798023688005,"wt.1","0","ems"
"EMS",1.0191217158191,0.00666436050018133,1.04714709271521,0.0288419488234275,"wt.1","0","ems"
"EMS",0.997282581686192,0.00127441937584694,0.9993207364213,0.0121723029992013,"wt.1","0","ems"
"EMS",0.945697875509235,0.0317094438264064,1.11567037368321,0.0596968341248122,"wt.1","0","ems"
"EMS",0.944911015316136,0.00414774231143462,0.96515950461396,0.0291449651661374,"wt.1","0","ems"
"EMS",1.00251977974063,0.0163254895254831,1.03512604203971,0.0417344106078109,"wt.1","0","ems"
"EMS",1.00041024548296,0.00801583235085686,1.0333813701889,0.0428895030270077,"wt.1","0","ems"
"EMS",1.03906362827855,0.0171945226378442,1.03642325366004,0.0370074794745677,"wt.1","0","ems"
"EMS",0.999886673398678,0.00556178026343583,0.961611799341335,0.0287704486416519,"wt.1","0","ems"
"EMS",1.00247782602385,0.00711908533265881,0.995590081596699,0.0393061841189126,"wt.1","0","ems"
"EMS",0.970806870417193,0.00027771038877594,0.965971362893641,0.046593217203088,"wt.1","0","ems"
"EMS",0.99806723194336,0.00511090078171513,1.00385230354189,0.0257091754779004,"wt.1","0","ems"
"SHAM",1.0052418474127,0.000403686810998343,1.06858014340281,0.0474274800622937,"wt.1","0","sham"
"EMS",0.991566303591893,0.00344774162973696,1.03196935233957,0.0912764536240764,"wt.1","0","ems"
"EMS",1.00455259858154,0.00636846937250187,0.995065947303953,0.0303703683685436,"wt.1","0","ems"
"EMS",0.998392105410934,0.00363615803037711,1.01403576343349,0.024089488604988,"wt.1","0","ems"
"EMS",1.01129558058603,0.00384587303891664,0.989112874806361,0.0306564442420706,"wt.1","0","ems"
"EMS",0.995181769768333,0.00519687574062956,0.97652939104703,0.0368199216537792,"wt.1","0","ems"
"EMS",0.987340886403238,0.0107841591458024,1.01030688290945,0.0343052045183123,"wt.1","0","ems"
"EMS",1.0117947680004,0.00910927184287542,0.998930325574642,0.057453203695853,"wt.1","0","ems"
"EMS",0.992007728251704,0.0033577656840657,0.939214180700522,0.00681170090293233,"wt.1","0","ems"
"EMS",1.0394461903394,0.0122354734407338,1.11479311136171,0.0387611533142765,"wt.1","0","ems"
"EMS",0.973942159784598,0.00262696929879455,1.02237818900292,0.0400303415689417,"wt.1","0","ems"
"EMS",1.00648681551201,0.000374877196921835,1.03363134934802,0.00287374564162326,"wt.1","0","ems"
"EMS",1.01095392112493,0.0113364870559331,1.05708787450164,0.0433736749003413,"wt.1","0","ems"
"EMS",1.00267438432699,0.0141777729446847,0.993779021308925,0.0435437119110832,"wt.1","0","ems"
"EMS",1.00139829690203,0.00833126214989364,1.04345287764468,0.0299763160051914,"wt.1","0","ems"
"EMS",1.11498116229059,0.0087137157333265,1.07924784940032,0.0193016161776627,"wt.1","0","ems"
"EMS",0.93544507341088,0.0415798656814569,1.14108206767584,0.185557719722573,"wt.1","0","ems"
"SHAM",0.991132909189642,0.0128559925640242,0.997640057396477,0.0388225867315915,"wt.1","0","sham"
"EMS",0.998764906382715,0.00687219694430116,1.0734715815491,0.0162797180552816,"wt.1","0","ems"
"EMS",1.00443605736214,0.00509495293161129,1.05712536418114,0.0170661314225541,"wt.1","0","ems"
"EMS",1.00181090716216,0.00733974197985478,1.02876042923359,0.0417956764870682,"wt.1","0","ems"
"SHAM",0.995789383501391,0.0120021952326901,0.979234096081308,0.0264335083323063,"wt.1","0","sham"
"EMS",1.00141477843963,0.0119879397997562,0.986467902082879,0.0285398029676466,"wt.1","0","ems"
"EMS",1.00775143349086,0.00850351605073945,1.01450407103774,0.0602529117201074,"wt.1","0","ems"
"EMS",1.01564072732617,0.0178157576835523,1.00582366494685,0.0405624733261062,"wt.1","0","ems"
"EMS",0.995797983731471,0.0197254525114148,0.995611629257534,0.0854979027371054,"wt.1","0","ems"
"EMS",0.989382076593063,0.0110517821692343,0.997567237756161,0.0564055935938078,"wt.1","0","ems"
"EMS",0.960032465858592,0.0222222004928225,0.928720225236608,0.0528580217593495,"wt.1","0","ems"
"EMS",0.991896144402863,0.00564693571666167,1.03422181529966,0.0126393997534138,"wt.1","0","ems"
"EMS",0.992927555998752,0.00497129332449779,1.01629601084778,0.0453694651923544,"wt.1","0","ems"
"EMS",0.998544953140706,0.00228297207003888,1.01791104117401,0.020064225529092,"wt.1","0","ems"
"EMS",0.99675547732775,0.00615175184778852,1.00528437411963,0.0257673769778744,"wt.1","0","ems"
"EMS",0.975999174619118,0.0319854312544397,0.910613953853611,0.0393845809299683,"wt.1","0","ems"
"SHAM",0.994867920091375,0.0111971534257653,0.969404923595304,0.0691995406376951,"wt.1","0","sham"
"EMS",0.999335270580418,0.00731665725970331,1.03334405857416,0.0800589904486457,"wt.1","0","ems"
"EMS",0.980243723701395,0.00599858577456771,1.01634948949718,0.120564530842913,"wt.1","0","ems"
"EMS",1.00240964899442,0.00310771433635121,1.02117541976167,0.02514849851098,"wt.1","0","ems"
"EMS",0.992345123572452,0.00570366523224028,1.03819677725822,0.0308617574697828,"wt.1","0","ems"
"EMS",0.996871206472321,0.00224477895453188,1.01037504150587,0.0523157040276351,"wt.1","0","ems"
"EMS",0.996715395637892,0.0041026593890034,0.961178800011154,0.0388797446585861,"wt.1","0","ems"
"EMS",1.0355870280432,0.0129452692063297,1.06571818446303,0.0541688422772779,"wt.1","0","ems"
"EMS",1.04820776661733,0.0176229689360149,1.0428057690345,0.0820876070477028,"wt.1","0","ems"
"EMS",0.986452059419821,0.00363597810851347,0.939913629855135,0.0291163297363507,"wt.1","0","ems"
"EMS",0.998530920633016,0.00652419945269974,0.950729287774293,0.0311328863691859,"wt.1","0","ems"
"EMS",1.00251541557146,0.0182937477295842,0.969806046407623,0.0520129142953754,"wt.1","0","ems"
"SHAM",1.00695342603775,0.00536215380491911,0.976686755820976,0.0432389544388878,"wt.1","0","sham"
"EMS",1.00547214492176,0.00265699131842003,1.0472208384315,0.0464676054777906,"wt.1","0","ems"
"EMS",0.991373793275181,0.00458111130410458,1.00018463362658,0.0157356202711136,"wt.1","0","ems"
"EMS",0.994835598799583,0.0129635951468473,0.947714194497958,0.0375192879293808,"wt.1","0","ems"
"EMS",1.02597694856971,0.0164824909052496,0.98951014583186,0.0562600790563526,"wt.1","0","ems"
"SHAM",0.99970595798555,0.00681711883024641,0.995301566492971,0.0561863543959519,"wt.1","0","sham"
"EMS",0.996776441445662,0.00193308361097159,0.951523619911582,0.0360297340514291,"wt.1","0","ems"
"EMS",1.0096998419704,0.00577142761090231,0.992647043866692,0.0301077706058984,"wt.1","0","ems"
"EMS",0.998517588262215,0.00954284919457412,0.96233372843009,0.0563372003545575,"wt.1","0","ems"
"EMS",0.99091854479547,0.00190889113486192,0.984937862333681,0.0473071755264839,"wt.1","0","ems"
"EMS",0.996146352461215,0.00863361949317016,0.929354726166143,0.0354907078377336,"wt.1","0","ems"
"EMS",0.990805595826854,0.0121580162211622,0.9344303935394,0.0810159542983878,"wt.1","0","ems"
"EMS",0.991595363201133,0.0256293173908059,0.904050548550456,0.0763092098326093,"wt.1","0","ems"
"EMS",0.9984858784189,0.000884117835970967,0.972019901867828,0.0443800590352019,"wt.1","0","ems"
"EMS",1.0013166175111,0.0094108401155283,1.02008493290134,0.0412566217023839,"wt.1","0","ems"
"EMS",0.979206299152962,0.00721484502037358,0.949061306835521,0.0412874599935471,"wt.1","0","ems"
"EMS",0.988413485051978,0.0129762477628621,0.983684630780379,0.110634671076358,"wt.1","0","ems"
"SHAM",0.994826760710537,0.00950534590860167,0.966020492393763,0.00912102934629029,"wt.1","0","sham"
"EMS",0.990478856747514,0.00370964504421208,0.965778656276733,0.0127859499749779,"wt.1","0","ems"
"EMS",0.99498789930405,0.00751090523591124,0.991696445069589,0.0531508072343943,"wt.1","0","ems"
"EMS",0.994913058580499,0.00727325653656673,0.95477512350107,0.0235452755356851,"wt.1","0","ems"
"SHAM",1.00041070753846,0.0069861804652197,1.00071790384114,0.07777998713374,"wt.1","0","sham"
"EMS",0.998654795074757,0.00622627263770528,0.966498901611315,0.0375122352044825,"wt.1","0","ems"
"EMS",1.01630566803907,0.0028753386569472,0.93776499392438,0.0194388338079871,"wt.1","0","ems"
"EMS",0.955954960979368,0.0118226130029647,0.95278280151936,0.0360425728141289,"wt.1","0","ems"
"EMS",0.996967557742945,0.00941472071527559,0.997372119515154,0.0972197425440347,"wt.1","0","ems"
"EMS",0.995014391251955,0.00600166886697878,0.987992240040183,0.0386751202543945,"wt.1","0","ems"
"EMS",0.96552934913277,0.00995623698892988,0.959131367104484,0.0469028612753047,"wt.1","0","ems"
"EMS",0.994560972310503,0.00970067953104526,1.00624898550772,0.0646871761002163,"wt.1","0","ems"
"EMS",0.957674946098072,0.0232710174821788,1.03075567657678,0.0767846938008995,"wt.1","0","ems"
"EMS",1.01834364977217,0.0108165607270181,0.989382220153806,0.049751650132885,"wt.1","0","ems"
"EMS",0.937115645213253,0.0321173914384728,0.979713321994228,0.0632956074926193,"wt.1","0","ems"
"EMS",1.00268668115039,0.00596069728109515,0.992419853540915,0.0442439734715827,"wt.1","0","ems"
"EMS",0.990174422538533,0.0248767188795695,0.984631140048199,0.0896953918212947,"wt.1","0","ems"
"SHAM",0.988365651972898,0.00845286942783247,1.04380837841295,0.0757240867811898,"wt.1","0","sham"
"SHAM",0.998678368342213,0.0100627136061316,1.06726143806487,0.0599924787736253,"wt.1","0","sham"
"EMS",1.0221404467981,0.0095169640937015,0.989698298745669,0.0591502305954988,"wt.1","0","ems"
"EMS",0.957113190175683,0.020464941361413,0.865541889484425,0.111591734924191,"wt.1","0","ems"
"EMS",1.02847170105382,0.0121630733880264,1.05991643828614,0.0839594779164381,"wt.1","0","ems"
"EMS",0.951344718906037,0.0210596822616501,0.854811031343414,0.144260829086233,"wt.1","0","ems"
"EMS",1.07976850946802,0.00271107464166768,1.0619281973579,0.0453183952453277,"wt.1","0","ems"
"EMS",0.951968920790354,0.0423681498975714,0.977637550005054,0.143612417874602,"wt.1","0","ems"
"EMS",0.996110581625697,0.003735650784774,1.0638937768992,0.148491759223998,"wt.1","0","ems"
"EMS",0.900478936537611,0.0378114420377269,0.809244902278791,0.047511232646515,"wt.1","0","ems"
"EMS",0.990630949655622,0.00376633307070872,1.0318616901641,0.0116700823096022,"wt.1","0","ems"
"EMS",1.00143285514255,0.000245122395089766,1.05825022655993,0.0152988222225242,"wt.1","0","ems"
"EMS",0.992641525484658,0.0133152143266115,1.02713782594535,0.0537876683058368,"wt.1","0","ems"
"EMS",1.01527203737038,0.00392471962120936,1.11779366962194,0.0659081103397593,"wt.1","0","ems"
"EMS",0.977193435902518,0.00562766679790589,1.08852267067644,0.0415797222202413,"wt.1","0","ems"
"SHAM",0.999094568766388,0.00245707541233521,0.995495869324393,0.0178587326150818,"wt.1","0","sham"
"EMS",1.01095717180255,0.0126586714050437,1.02499994850967,0.0176814160037577,"wt.1","0","ems"
"EMS",1.04622483007896,0.0225942414882391,1.0281463736556,0.0437428365378401,"wt.1","0","ems"
"EMS",0.966928972084272,0.0129131369621845,1.01432785780444,0.0314463231915142,"wt.1","0","ems"
"EMS",0.988465296379105,0.0377830131627361,1.09318827323228,0.0777049726683933,"wt.1","0","ems"
"SHAM",1.00276564519871,0.0103331236435778,0.999641799014581,0.0520892624856259,"wt.1","0","sham"
"EMS",1.01151906515106,0.0115470360480884,1.00493638260961,0.0467714323786209,"wt.1","0","ems"
"EMS",1.00370115411352,0.00285885050286355,1.03946223386349,0.0728843213759594,"wt.1","0","ems"
"EMS",0.991848668082014,0.00514224193120191,1.02585081025921,0.0243529348268932,"wt.1","0","ems"
"EMS",0.996196001763724,0.00321815548295141,0.957626920854184,0.0470761329790562,"wt.1","0","ems"
"EMS",1.01182853259378,0.00257668808876592,0.979231764073423,0.0590450895777265,"wt.1","0","ems"
"EMS",0.969474100336058,0.016099317497007,0.95281538298926,0.071298086245662,"wt.1","0","ems"
"EMS",0.995532731584856,0.00310244217743928,1.04933596561682,0.0797158186404792,"wt.1","0","ems"
"EMS",0.99919763725142,0.0124390294461368,0.981979652154421,0.0464795761344689,"wt.1","0","ems"
"EMS",1.60311085340735,0.0154349780124932,1.22157185186573,0.135709743305807,"wt.1","0","ems"
"EMS",1.0282295337491,0.0193233944571606,1.06686784127976,0.0884912583006485,"wt.1","0","ems"
"EMS",1.01158275283037,0.010672555821117,1.01300669081173,0.0486341105791903,"wt.1","0","ems"
